open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base,taker_quote,ignore
1700179200000,1961.77,1991.5,1904.0,1960.82,401100.5069,1700265599999,783561858.011889,788071,190084.3041,371312547.955412,0
1700265600000,1960.82,1971.22,1916.0,1962.6,279368.2208,1700351999999,543924395.733028,535494,125794.9894,245020429.99701,0
1700352000000,1962.59,2015.75,1942.89,2011.47,251132.6192,1700438399999,494600634.891146,506631,126144.4417,248644868.457963,0
1700438400000,2011.47,2066.4,1990.0,2021.4,421717.679,1700524799999,854002757.451172,751621,202758.5895,410688842.47982305,0
1700524800000,2021.41,2034.6,1931.43,1933.01,490163.9863,1700611199999,974304142.3971741,888864,228457.6645,454169629.260296,0
1700611200000,1933.01,2092.46,1928.41,2063.21,466120.5109,1700697599999,943776525.65738,796700,230629.9937,466898382.311014,0
1700697600000,2063.22,2088.94,2040.35,2062.2,250960.6958,1700783999999,517482313.452256,527877,125214.9169,258240481.047099,0
1700784000000,2062.21,2133.02,2059.37,2080.84,426932.5402,1700870399999,894370772.518114,672044,209685.717,439269617.03678304,0
1700870400000,2080.84,2090.54,2065.3,2083.09,138847.393,1700956799999,288887833.978004,350920,69009.3343,143596956.953531,0
1700956800000,2083.1,2094.99,2036.42,2062.33,241262.9136,1701043199999,499314260.83391505,510922,118774.1509,245826217.302756,0
1701043200000,2062.34,2071.24,1985.78,2027.5,326073.2298,1701129599999,660673302.74006,622522,159492.2391,323207766.236463,0
1701129600000,2027.5,2075.0,1995.15,2048.14,283775.9279,1701215999999,578404413.958468,606358,146633.5652,298858840.662627,0
1701216000000,2048.14,2075.7,2019.31,2028.81,254843.7319,1701302399999,521225853.33225,503614,125984.0441,257660016.097295,0
1701302400000,2028.8,2054.75,2020.85,2051.96,243680.0921,1701388799999,496360388.66638494,458227,123357.9875,251301504.634003,0
1701388800000,2051.95,2110.87,2045.04,2087.24,372645.586,1701475199999,778670941.03376,598646,193580.1024,404463202.528674,0
1701475200000,2087.24,2186.6,2086.25,2164.74,320979.9768,1701561599999,684434398.684245,618401,177507.9065,378562669.288434,0
1701561600000,2164.75,2217.27,2149.0,2192.95,257879.1136,1701647999999,560343820.0285089,556948,135206.3079,293879684.386559,0
1701648000000,2192.96,2274.28,2191.0,2243.37,565307.7134,1701734399999,1263069834.208612,980117,283090.7467,632410939.65829,0
1701734400000,2243.36,2309.72,2188.33,2293.33,529829.7214,1701820799999,1190597719.193227,1018557,272102.5162,611589710.74711,0
1701820800000,2293.33,2312.23,2220.0,2232.7,408338.9056,1701907199999,925926168.1093421,842212,201586.6438,457181711.84181905,0
1701907200000,2232.7,2382.8,2222.0,2355.73,485190.0609,1701993599999,1115389522.523053,921917,253392.503,582277684.037913,0
1701993600000,2355.74,2392.0,2336.34,2358.72,378569.8126,1702079999999,893841920.83732,713431,188434.411,444945340.37882704,0
1702080000000,2358.71,2403.0,2328.01,2340.49,287771.0664,1702166399999,679437458.931254,648813,143129.4262,338059268.859952,0
1702166400000,2340.48,2377.47,2320.0,2352.39,200037.2102,1702252799999,469860963.947153,464455,98846.2403,232231421.449705,0
1702252800000,2352.39,2355.0,2156.62,2225.12,640414.9166,1702339199999,1426910964.96622,1153316,310376.7183,691367771.317584,0
1702339200000,2225.11,2244.12,2166.0,2203.46,361588.9087,1702425599999,799015127.4149741,804062,174479.1572,385626460.74170893,0
1702425600000,2203.47,2284.02,2144.32,2260.16,418916.6154,1702511999999,922420273.947253,897019,208136.212,458517097.439537,0
1702512000000,2260.16,2332.11,2228.2,2315.32,409508.0931,1702598399999,934716057.650864,918965,199995.2598,456684016.25940704,0
1702598400000,2315.32,2317.81,2200.0,2220.5,333552.6328,1702684799999,754022987.2477219,714102,158002.0979,357145001.645171,0
1702684800000,2220.51,2263.4,2210.0,2228.96,199285.923,1702771199999,446980227.082835,528692,102517.1494,229991096.387078,0
1702771200000,2228.96,2248.68,2191.5,2196.52,225925.7675,1702857599999,501306718.242808,531241,110196.7331,244591673.218002,0
1702857600000,2196.53,2224.0,2116.6,2219.43,364103.1181,1702943999999,789100505.031711,769310,185328.3664,401777681.859636,0
1702944000000,2219.44,2255.0,2135.55,2177.91,383551.4049,1703030399999,847060839.7083981,786067,199184.6769,440190473.49901503,0
1703030400000,2177.9,2266.0,2156.0,2202.17,416841.6272,1703116799999,922794580.7034019,867198,217937.7275,482487428.03181,0
1703116800000,2202.17,2279.31,2182.98,2239.61,453069.7252,1703203199999,1010354340.135799,848508,231043.8883,515263188.513108,0
1703203200000,2239.6,2343.15,2230.59,2324.54,591357.488,1703289599999,1358322906.958078,1124820,304284.728,698670214.9487951,0
1703289600000,2324.54,2330.65,2265.0,2308.2,255626.9352,1703375999999,586078143.242079,588229,125338.9003,287364940.980557,0
1703376000000,2308.2,2326.19,2245.0,2264.05,307951.076,1703462399999,705420988.78504,711200,149344.8048,342167364.796424,0
1703462400000,2264.04,2304.8,2253.1,2271.35,286277.1616,1703548799999,652158658.2583511,613108,142610.6547,324881292.119615,0
1703548800000,2271.36,2274.99,2178.45,2230.88,410413.1591,1703635199999,916097827.4984499,701701,204347.7388,456146429.338457,0
1703635200000,2230.88,2392.44,2211.88,2378.35,541537.3574,1703721599999,1250873719.550661,978666,275739.282,637066006.827834,0
1703721600000,2378.35,2445.8,2335.0,2344.15,580459.982,1703807999999,1385456486.286191,1241094,286686.8536,684383781.918876,0
1703808000000,2344.15,2385.41,2255.34,2299.2,450201.2069,1703894399999,1049566350.122209,990308,220819.1179,515080529.831584,0
1703894400000,2299.2,2322.84,2268.0,2291.68,210539.1327,1703980799999,483369913.478846,555932,104439.5003,239815289.256531,0
1703980800000,2291.68,2321.34,2258.88,2281.87,222175.8779,1704067199999,510046689.187396,548848,109570.8069,251574412.242063,0
1704067200000,2281.87,2352.37,2265.24,2352.04,216702.6914,1704153599999,500451219.612806,536670,112374.437,259588575.400245,0
1704153600000,2352.05,2431.3,2341.0,2355.34,458041.6642,1704239999999,1090922198.049091,1028335,223746.2422,532982278.479752,0
1704240000000,2355.35,2385.45,2100.0,2209.72,798729.4869,1704326399999,1797597895.179904,1351067,401227.7608,903126257.915757,0
1704326400000,2209.72,2294.69,2201.91,2267.11,448844.055,1704412799999,1009072619.206773,780771,234794.6283,527905592.149523,0
1704412800000,2267.11,2277.21,2206.17,2268.78,405568.0006,1704499199999,910367621.1816621,758963,213615.4427,479634490.30828,0
1704499200000,2268.78,2270.0,2216.4,2240.78,194067.8656,1704585599999,434867515.95915693,450441,96482.4173,216188633.006756,0
1704585600000,2240.77,2258.01,2203.46,2221.42,207138.6927,1704671999999,463525159.25742894,516569,102848.6702,230218378.9544,0
1704672000000,2221.42,2358.2,2166.38,2330.44,539407.5547,1704758399999,1221527410.440822,1069027,279216.731,632217788.55808,0
1704758400000,2330.43,2371.72,2226.78,2344.29,551454.9931,1704844799999,1267764132.836077,1196445,273075.8892,627991032.601324,0
1704844800000,2344.3,2643.1,2339.59,2584.38,1038388.666,1704931199999,2536320982.388543,2010707,535126.4372,1307342421.540569,0
1704931200000,2584.37,2689.39,2566.01,2618.01,838712.2577,1705017599999,2194916359.191646,1693755,422894.0564,1106947875.844673,0
1705017600000,2618.01,2717.32,2458.0,2522.54,887457.7627,1705103999999,2318179618.086912,1860636,438363.572,1145981221.305494,0
1705104000000,2522.55,2590.0,2497.5,2578.19,422061.232,1705190399999,1075466481.72042,898845,218172.4057,556065721.44368,0
1705190400000,2578.18,2578.69,2470.0,2472.87,306207.7463,1705276799999,774962904.807117,732294,144164.479,364865278.473857,0
1705276800000,2472.87,2553.82,2470.92,2511.78,315247.8819,1705363199999,793871974.871601,789378,159083.4366,400685806.641764,0
1705363200000,2511.79,2614.43,2500.05,2587.4,381077.6247,1705449599999,972060398.7746,1140088,201471.8152,514039096.291548,0
1705449600000,2587.41,2592.97,2506.75,2530.19,366281.3477,1705535999999,933809190.348208,1140624,180607.8146,460417669.702018,0
1705536000000,2530.2,2550.0,2428.56,2470.81,452090.1074,1705622399999,1129803152.914788,894355,213299.1789,533210494.568168,0
1705622400000,2470.81,2504.2,2415.2,2492.0,424209.0029,1705708799999,1047352971.89337,855044,206802.9585,510669928.423242,0
1705708800000,2491.99,2492.0,2454.2,2472.01,136620.9577,1705795199999,337794603.1476,418938,64429.7262,159284530.839302,0
1705795200000,2472.02,2482.18,2452.13,2457.05,122572.1687,1705881599999,303022758.728082,360446,61174.3555,151252878.978452,0
1705881600000,2457.06,2466.1,2303.59,2314.2,526337.6492,1705967999999,1252505758.322904,933793,245492.642,584077487.054258,0
1705968000000,2314.19,2352.23,2168.07,2242.6,700105.3314,1706054399999,1568448812.43809,1204183,342792.2358,768007673.887935,0
1706054400000,2242.6,2264.6,2196.12,2235.02,359851.1496,1706140799999,802477123.108515,801012,175571.1055,391550218.454572,0
1706140800000,2235.02,2242.89,2171.3,2218.64,330426.6061,1706227199999,731016014.3822889,756164,167421.8149,370422421.764266,0
1706227200000,2218.64,2282.36,2195.84,2267.68,363566.4255,1706313599999,815753832.163171,823603,182453.1834,409362536.72305906,0
1706313600000,2267.67,2282.94,2251.4,2267.94,145109.3836,1706399999999,329102144.459815,416970,71016.4181,161066722.425447,0
1706400000000,2267.94,2308.24,2239.89,2256.9,209326.9087,1706486399999,476534769.158892,566626,104154.0496,237191132.099136,0
1706486400000,2256.9,2322.34,2233.8,2317.6,305528.0776,1706572799999,696374288.619473,681798,162757.9493,370938691.791536,0
1706572800000,2317.61,2391.98,2297.0,2343.01,372879.5791,1706659199999,871148737.1666579,770660,183075.949,427968852.78869694,0
1706659200000,2343.0,2351.6,2263.57,2283.14,397116.1859,1706745599999,920131584.290104,922884,190645.6067,441780164.05471903,0
1706745600000,2283.15,2311.72,2240.0,2304.28,310997.4538,1706831999999,708868445.0467551,779472,158219.2558,360682829.633507,0
1706832000000,2304.28,2324.74,2281.94,2309.06,238230.511,1706918399999,549302201.697642,574621,124140.5547,286293198.37916,0
1706918400000,2309.07,2329.98,2292.75,2296.49,133232.845,1707004799999,307866239.186442,397464,67739.1604,156542429.20219,0
1707004800000,2296.5,2311.0,2266.0,2289.79,171232.0444,1707091199999,393039532.452068,506684,86355.8479,198240508.080911,0
1707091200000,2289.79,2338.41,2269.11,2301.83,236610.412,1707177599999,545576620.0025649,730863,119477.2073,275457076.81283,0
1707177600000,2301.84,2392.4,2299.0,2372.64,368942.7498,1707263999999,864113645.787681,861796,194747.0503,455966832.433515,0
1707264000000,2372.63,2444.44,2354.0,2425.1,342791.7013,1707350399999,820475884.3035209,860357,170845.0334,409066707.644346,0
1707350400000,2425.09,2463.15,2411.01,2419.55,338040.0539,1707436799999,821961943.652096,894102,171666.22,417466887.60629,0
1707436800000,2419.56,2525.0,2419.16,2486.56,492384.385,1707523199999,1222635531.628793,1134276,267424.6382,663906268.872707,0
1707523200000,2486.56,2516.45,2471.57,2500.24,185099.59,1707609599999,461966177.394756,622723,92100.7468,229916992.533443,0
1707609600000,2500.24,2539.63,2493.45,2507.21,219975.1471,1707695999999,553430378.325069,711081,108625.5497,273332221.822829,0
1707696000000,2507.22,2665.58,2472.0,2659.99,449501.776,1707782399999,1152087242.126358,1019390,234514.5882,600948748.239497,0
1707782400000,2659.99,2686.12,2590.0,2639.99,502447.745,1707868799999,1328138932.929169,1044885,251035.4108,663739320.800162,0
1707868800000,2639.99,2786.0,2618.4,2774.81,461670.6944,1707955199999,1258639954.547665,1090412,239546.5698,653095961.204625,0
1707955200000,2774.8,2867.65,2759.25,2822.59,481689.1874,1708041599999,1353587492.514775,1347619,243023.6342,682988254.220004,0
1708041600000,2822.58,2857.4,2740.0,2801.8,378070.8037,1708127999999,1062271564.48786,1123447,185179.0505,520346616.720798,0
1708128000000,2801.81,2804.21,2719.01,2785.93,243302.8759,1708214399999,673711593.2517129,969157,119901.8284,332078826.686927,0
1708214400000,2785.92,2895.0,2764.25,2881.2,367987.8833,1708300799999,1037802342.593287,1311570,195921.8991,552680229.202235,0
1708300800000,2881.2,2984.52,2856.93,2944.8,446451.0401,1708387199999,1302430726.129661,1539410,227406.12,663377285.5822049,0
1708387200000,2944.8,3033.09,2874.56,3014.81,634681.7471,1708473599999,1868745481.647549,1517960,326652.0062,962250454.924167,0
1708473600000,3014.81,3017.15,2868.0,2967.9,595955.0033,1708559999999,1746960179.79394,1256455,304412.8595,892448097.6869059,0
1708560000000,2967.91,3036.02,2906.51,2971.4,563525.9936,1708646399999,1676206889.451405,1205856,287462.4082,855123373.243196,0
1708646400000,2971.4,2993.8,2906.05,2922.24,428826.5787,1708732799999,1261137725.511952,1003464,213798.4907,628768240.52667,0
1708732800000,2922.25,3007.48,2906.4,2992.62,243854.0783,1708819199999,721993808.566193,718718,129344.7613,382999668.629128,0
1708819200000,2992.62,3122.0,2983.61,3112.59,412306.2237,1708905599999,1257766106.546299,1085332,214481.5073,654277370.550548,0
1708905600000,3112.6,3196.0,3036.59,3175.94,546722.7747,1708991999999,1703165045.241492,1391934,261235.6085,814240988.8478969,0
1708992000000,3175.95,3288.14,3160.02,3242.36,625939.1221,1709078399999,2025805516.974933,1676466,313778.3423,1015674724.025601,0
1709078400000,3242.35,3488.0,3176.16,3383.1,947538.766,1709164799999,3153201034.914763,2442603,475465.5259,1583075300.157671,0
1709164800000,3383.11,3522.81,3300.0,3340.09,759698.1123,1709251199999,2608623102.49017,2112875,391723.2419,1346123911.227616,0
1709251200000,3340.1,3450.0,3338.54,3433.43,412788.5773,1709337599999,1405295834.572694,1263130,199773.6622,680364451.594785,0
1709337600000,3433.42,3460.04,3390.01,3421.4,283984.9448,1709423999999,971756920.451209,926113,138242.2778,473033589.27969503,0
1709424000000,3421.39,3491.8,3360.0,3487.81,341631.531,1709510399999,1172272660.98449,1116823,168839.1633,579484704.665243,0
1709510400000,3487.8,3640.94,3423.78,3627.76,715360.6361,1709596799999,2526905041.93919,1953764,355054.0244,1255112595.621176,0
1709596800000,3627.75,3822.04,3200.0,3553.65,1392904.864,1709683199999,5043847679.68348,3265582,683199.4423,2476743374.2905154,0
1709683200000,3553.66,3900.0,3499.4,3818.59,969494.71,1709769599999,3652250924.2777367,2555462,479721.078,1807560970.8480992,0
1709769600000,3818.58,3933.81,3735.0,3868.76,540780.675,1709855999999,2067607917.443709,1636716,272250.4111,1041269288.719338,0
1709856000000,3868.76,3993.75,3820.0,3883.36,646399.2589,1709942399999,2534209920.0055647,1657141,322673.2991,1265164190.072715,0
1709942400000,3883.37,3942.0,3870.01,3905.21,254839.1386,1710028799999,995823688.313553,819335,128650.6144,502755116.16450304,0
1710028800000,3905.2,3964.67,3791.26,3878.47,356664.68,1710115199999,1393415653.98342,1195480,170475.8389,666139346.304353,0
1710115200000,3878.47,4086.23,3722.95,4064.8,721554.5139,1710201599999,2874119154.303359,1894504,332359.6655,1322703936.946775,0
1710201600000,4064.8,4093.92,3828.98,3979.96,632787.3941,1710287999999,2522475873.08181,1878541,317065.073,1263946890.580183,0
1710288000000,3979.97,4083.0,3932.23,4004.79,482305.7766,1710374399999,1933909390.302124,1536498,246106.0739,986890622.1480621,0
1710374400000,4004.79,4010.98,3723.0,3881.7,648237.5245,1710460799999,2520007951.6912,1919963,314205.6322,1221942698.652346,0
1710460800000,3881.69,3934.02,3570.0,3742.19,947537.4071,1710547199999,3513477459.320449,2487337,465197.9489,1725903963.688357,0
1710547200000,3742.19,3781.12,3468.8,3523.09,548288.1569,1710633599999,1999176881.3126152,1798939,262005.6019,956602039.4865581,0
1710633600000,3523.09,3678.68,3412.0,3644.71,517790.9936,1710719999999,1843487764.621314,1721355,255961.304,911579392.3571581,0
1710720000000,3644.7,3645.02,3454.09,3520.46,570901.2851,1710806399999,2029690613.721462,1906387,273425.6255,972198172.928533,0
1710806400000,3520.47,3548.09,3150.88,3158.64,1049629.6936,1710892799999,3474307712.276456,2647385,486413.3436,1610306786.636244,0
1710892800000,3158.65,3535.24,3056.56,3516.53,1207322.8201,1710979199999,3957251428.8990407,2987953,589456.8972,1933803131.47832,0
1710979200000,3516.53,3587.32,3412.0,3492.85,602755.2072,1711065599999,2114084858.1565351,1791989,295366.0008,1035991329.66088,0
1711065600000,3492.84,3542.52,3250.0,3336.35,558848.888,1711151999999,1891771641.0190072,1747756,278223.9901,942265836.8498911,0
1711152000000,3336.35,3435.48,3270.08,3329.53,323675.9448,1711238399999,1089778379.601229,1129683,154840.9529,521336391.128006,0
1711238400000,3329.53,3471.22,3298.76,3454.98,260824.1408,1711324799999,879033073.0314541,1090982,131855.2555,444714434.07356095,0
1711324800000,3454.99,3666.0,3420.12,3590.42,548577.6942,1711411199999,1945377748.66027,1610130,294233.1102,1043376714.760683,0
1711411200000,3590.43,3678.86,3542.62,3587.33,499013.8384,1711497599999,1800812035.846224,1373691,232584.3636,838803442.5508449,0
1711497600000,3587.32,3665.84,3460.02,3501.19,443195.3297,1711583999999,1576098628.307976,1436593,215695.7983,767206050.835836,0
1711584000000,3501.2,3611.78,3465.0,3560.49,404654.0311,1711670399999,1436630524.623043,1158353,206071.3773,731610238.593602,0
1711670400000,3560.49,3584.37,3445.91,3509.74,323086.179,1711756799999,1138548291.158387,951744,153989.3551,543117114.814375,0
1711756800000,3509.74,3565.81,3485.0,3505.64,216025.2634,1711843199999,759625521.451892,750249,113298.4158,398420911.34965,0
1711843200000,3505.65,3655.32,3505.09,3645.29,243464.9877,1711929599999,878141654.3459821,722927,128657.5832,463986951.494866,0
1711929600000,3645.29,3645.95,3413.71,3503.8,408854.1225,1712015999999,1437691729.032314,1115133,195398.2616,687310223.775467,0
1712016000000,3503.8,3505.6,3212.0,3278.96,623264.6476,1712102399999,2068004456.0628233,1581408,301656.6252,1000777383.277249,0
1712102400000,3278.96,3367.4,3202.79,3310.83,410484.1933,1712188799999,1358993604.798615,1113644,203085.1479,672512688.0708071,0
1712188800000,3310.83,3443.93,3250.92,3327.4,356338.5716,1712275199999,1187792289.214371,965695,172474.3566,575142238.42727,0
1712275200000,3327.39,3350.0,3210.0,3317.85,344556.7983,1712361599999,1132252495.889124,854139,170435.7766,560317623.717126,0
1712361600000,3317.85,3398.42,3306.68,3351.59,183312.2125,1712447999999,612681489.148954,549985,88419.098,295511518.819452,0
1712448000000,3351.59,3459.94,3344.08,3454.2,210459.0752,1712534399999,715174110.573835,748530,105736.6548,359423500.72974,0
1712534400000,3454.2,3730.71,3406.36,3694.61,496841.3532,1712620799999,1787240600.808657,1333378,278914.0233,1002520506.699263,0
1712620800000,3694.61,3727.34,3450.46,3506.39,457592.252,1712707199999,1643610851.75092,1046479,220547.0893,791949096.359677,0
1712707200000,3506.4,3562.95,3411.82,3545.64,389404.9055,1712793599999,1361401195.431785,915957,192647.044,673705538.7782689,0
1712793600000,3545.64,3618.3,3474.52,3502.52,338139.5534,1712879999999,1197654094.446207,890107,165840.8436,587427817.312289,0
1712880000000,3502.52,3552.4,3100.0,3237.43,697327.1174,1712966399999,2328197177.420495,1423600,330495.3149,1105188365.986858,0
1712966400000,3237.42,3301.9,2852.0,3007.01,994971.2354,1713052799999,3066250202.835826,2037632,462824.4833,1424811475.09485,0
1713052800000,3007.01,3174.23,2906.73,3155.11,737580.4666,1713139199999,2244354713.135616,1680666,371070.3653,1128957864.665172,0
1713139200000,3155.11,3277.85,3023.19,3101.99,605430.8863,1713225599999,1911310147.2306633,1540774,291924.744,921674901.568192,0
1713225600000,3102.0,3128.01,2986.0,3084.22,526113.855,1713311999999,1610290812.173095,1461779,253281.2795,775556508.638042,0
1713312000000,3084.21,3123.75,2914.47,2985.41,491897.5661,1713398399999,1483253378.358158,1348404,251660.7262,759106689.9824209,0
1713398400000,2985.41,3094.4,2950.98,3064.4,389060.7133,1713484799999,1177977125.358139,1168254,205229.8503,621538711.140502,0
1713484800000,3064.4,3128.89,2865.18,3056.46,607850.4019,1713571199999,1843119282.769549,1465901,307900.1774,934301492.397589,0
1713571200000,3056.45,3171.88,3018.75,3155.79,242577.6371,1713657599999,749727918.3962579,812118,124363.7908,384439163.55444705,0
1713657600000,3155.79,3197.18,3116.49,3147.67,219970.5072,1713743999999,694988777.191024,767260,112675.8885,356074084.712093,0
1713744000000,3147.66,3235.0,3129.15,3200.2,290879.9569,1713830399999,928957385.3802301,993579,154288.5918,492830847.644836,0
1713830400000,3200.19,3263.61,3152.0,3219.46,253914.2263,1713916799999,813798516.3203859,844893,130572.4564,418614329.140766,0
1713916800000,3219.46,3293.56,3104.9,3140.8,393314.3414,1714003199999,1261617674.785295,1130370,194455.1272,623756637.157222,0
1714003200000,3140.79,3191.64,3072.2,3155.8,352288.5502,1714089599999,1104939534.274997,861077,181392.8007,568945918.819377,0
1714089600000,3155.81,3167.7,3102.0,3131.3,252522.655,1714175999999,792255507.8625581,628635,127753.6376,400872715.709274,0
1714176000000,3131.3,3285.0,3066.74,3255.56,323811.1919,1714262399999,1027413859.249457,734026,174549.3936,553988783.956655,0
1714262400000,3255.55,3357.4,3250.45,3263.45,304766.009,1714348799999,1006628332.290045,753239,157192.4194,519222579.019554,0
1714348800000,3263.44,3286.95,3115.13,3216.73,421831.2912,1714435199999,1345237182.553429,943719,211216.5613,673542868.960571,0
1714435200000,3216.74,3250.95,2921.0,3014.05,561717.4866,1714521599999,1710124473.495703,1292873,267662.5649,814867898.878449,0
1714521600000,3014.04,3023.24,2817.0,2972.46,624963.7773,1714607999999,1827523436.860293,1365039,303494.8674,887304179.09162,0
1714608000000,2972.46,3016.72,2893.26,2986.19,365939.7191,1714694399999,1084862887.847943,880167,200507.613,594224560.6873649,0
1714694400000,2986.19,3126.99,2958.32,3102.61,355825.8391,1714780799999,1081409861.154123,859542,186728.4623,567590125.8283111,0
1714780800000,3102.61,3168.0,3092.85,3117.23,196263.9488,1714867199999,613297368.100618,575026,100770.982,314978702.105466,0
1714867200000,3117.24,3171.93,3072.99,3136.41,218760.2662,1714953599999,684143592.814579,600693,115269.448,360512833.29317296,0
1714953600000,3136.4,3221.4,3046.35,3062.6,355135.3027,1715039999999,1111315631.576414,873200,172864.4334,541369437.880736,0
1715040000000,3062.59,3129.85,2998.0,3005.69,298796.6829,1715126399999,917252045.6882031,815246,139762.8508,429359938.30876493,0
1715126400000,3005.69,3038.15,2936.48,2974.21,266934.8125,1715212799999,800460076.6356671,830635,133303.1238,399808582.39447695,0
1715212800000,2974.2,3059.0,2950.77,3036.23,238561.7462,1715299199999,715090822.076205,686147,122805.9215,368133010.88995105,0
1715299200000,3036.24,3053.89,2878.03,2909.99,327855.8758,1715385599999,972264869.4920499,891040,154417.0672,458374734.958482,0
1715385600000,2909.98,2945.67,2886.46,2912.45,138163.1087,1715471999999,402989065.566229,466357,68667.2224,200322136.669701,0
1715472000000,2912.45,2955.2,2901.17,2929.29,107670.6323,1715558399999,315212004.622529,367990,49118.1523,143794831.49423,0
1715558400000,2929.3,2996.4,2864.76,2950.99,368664.7648,1715644799999,1083553488.623212,925017,186525.3687,548782383.793628,0
1715644800000,2950.99,2960.6,2862.0,2881.93,269675.3037,1715731199999,783471918.254666,617845,132978.233,386314503.847034,0
1715731200000,2881.93,3041.36,2863.75,3032.55,350254.3188,1715817599999,1036063008.59966,760817,175148.4191,518053714.898658,0
1715817600000,3032.55,3041.24,2922.8,2944.7,293874.1513,1715903999999,876706595.658027,575271,140171.4796,418208240.567446,0
1715904000000,2944.7,3120.0,2933.06,3092.01,357724.7731,1715990399999,1088374622.991193,754274,180386.216,548948430.858192,0
1715990400000,3092.0,3146.98,3083.61,3122.94,199976.5456,1716076799999,622730956.337748,527531,96341.4461,300062897.672429,0
1716076800000,3122.94,3136.64,3053.38,3071.19,166145.0102,1716163199999,513790068.69183,470419,74505.5837,230359925.232981,0
1716163200000,3071.2,3694.0,3047.67,3661.78,847107.8828,1716249599999,2853349713.672701,2226153,442408.9418,1490710929.534518,0
1716249600000,3661.79,3841.54,3624.28,3789.6,952437.2694,1716335999999,3557244460.363258,2204702,471779.518,1762078355.60011,0
1716336000000,3789.59,3813.69,3653.15,3737.73,574938.3099,1716422399999,2151256432.12026,1339940,284002.5913,1062768583.89509,0
1716422400000,3737.72,3949.29,3498.0,3783.61,1127866.076,1716508799999,4283549690.4411807,2682768,564546.1661,2145257882.1608791,0
1716508800000,3783.6,3829.61,3626.1,3728.28,479418.4318,1716595199999,1782983862.212967,1159074,244045.0104,907694433.158981,0
1716595200000,3728.28,3779.43,3709.03,3749.26,158711.8992,1716681599999,594438275.8051369,503711,81761.1157,306215084.302227,0
1716681600000,3749.25,3884.2,3731.17,3826.47,292208.2937,1716767999999,1115661431.007397,697286,145205.4439,554271417.2904991,0
1716768000000,3826.47,3977.0,3823.37,3894.22,363717.6473,1716854399999,1424169372.465946,971964,183721.8676,719417955.980629,0
1716854400000,3894.21,3931.09,3773.9,3844.69,416249.8344,1716940799999,1605074794.248354,941338,206643.3559,796958340.18732,0
1716940800000,3844.69,3888.55,3742.59,3767.43,334759.6348,1717027199999,1274087642.072243,883401,170583.4441,649078378.829046,0
1717027200000,3767.44,3825.35,3702.58,3747.91,277034.2894,1717113599999,1042146006.39132,765716,135950.1498,511516684.881294,0
1717113600000,3747.9,3849.94,3723.75,3762.29,273406.766,1717199999999,1032174005.216676,680329,136551.9833,515577099.53857905,0
1717200000000,3762.29,3833.3,3752.67,3815.82,132687.2006,1717286399999,503500622.837856,399377,70367.6098,267068560.050883,0
1717286400000,3815.82,3838.59,3752.62,3780.91,210295.4407,1717372799999,798100737.663757,579563,105997.6518,402268605.703981,0
1717372800000,3780.92,3849.99,3758.43,3767.06,248848.702,1717459199999,946239636.296371,648868,125597.9544,477669466.686201,0
1717459200000,3767.07,3831.65,3730.0,3810.23,232063.7468,1717545599999,878533930.5998899,568514,120842.2499,457585643.87419903,0
1717545600000,3810.23,3887.47,3777.33,3865.99,273738.6035,1717631999999,1046373693.422429,645836,143786.3327,549824316.328025,0
1717632000000,3866.0,3878.6,3760.0,3813.46,237504.1905,1717718399999,910751773.181592,525050,116926.4529,448449925.76810706,0
1717718400000,3813.47,3841.39,3600.0,3678.32,362223.3594,1717804799999,1352307567.238349,894006,163680.6805,611499294.8494049,0
1717804800000,3678.31,3709.5,3660.08,3681.57,140550.8394,1717891199999,518118534.039922,364485,65014.4392,239672339.125884,0
1717891200000,3681.58,3721.52,3666.36,3706.4,103451.102,1717977599999,381854484.95566,287960,48702.6222,179769963.175974,0
1717977600000,3706.4,3713.67,3642.74,3667.85,156363.1846,1718063999999,575211243.30527,391165,74799.5259,275223031.297943,0
1718064000000,3667.85,3673.0,3432.0,3497.33,439568.5978,1718150399999,1552225947.171155,1036229,207637.6021,733338576.3869299,0
1718150400000,3497.33,3659.01,3462.07,3560.12,387043.774,1718236799999,1384558593.85822,850527,187121.7917,669515053.8419249,0
1718236800000,3560.13,3561.65,3428.0,3469.4,300230.8299,1718323199999,1048214494.75108,696369,147994.4439,516749769.179875,0
1718323200000,3469.4,3532.61,3362.26,3481.8,322316.4214,1718409599999,1116570671.848945,746613,159447.8145,552550731.446636,0
1718409600000,3481.8,3594.39,3473.1,3568.74,246649.5894,1718495999999,873576137.27908,500773,122544.6026,433959818.418328,0
1718496000000,3568.75,3653.79,3541.05,3624.41,149839.982,1718582399999,537492821.643428,417858,77834.8967,279215755.248148,0
1718582400000,3624.41,3638.37,3463.39,3511.46,337805.6402,1718668799999,1196162530.919053,774085,166343.2052,588834718.234546,0
1718668800000,3511.47,3517.2,3355.0,3483.42,449913.3014,1718755199999,1541798882.411695,1062807,217161.5887,744297791.4335421,0
1718755200000,3483.42,3590.01,3465.65,3560.51,321500.0027,1718841599999,1138419054.652927,712501,162762.0238,576256549.358415,0
1718841600000,3560.51,3625.96,3486.0,3513.08,329117.8453,1718927999999,1170597741.257869,743896,161277.7905,573660167.603421,0
